%  GPST Time  latitude(deg) longitude(deg)  height(m)   Q  ns   sdn(m)   sde(m)   sdu(m)  sdne(m)  sdeu(m)  sdun(m) age(s)  ratio
2281 152408   16.262328063  -61.527547061   -19.5056   6   9   2.7595   4.5771   8.8299  -2.1802  -4.0333   2.4538   0.00    0.0
2281 152409   16.262327296  -61.527546407   -19.7103   6   9   2.6257   4.3156   8.3510  -2.0337  -3.7695   2.2021   0.00    0.0
2281 152410   16.262326685  -61.527545876   -19.8087   6   9   2.5111   4.0943   7.9320  -1.9114  -3.5443   1.9902   0.00    0.0
2281 152411   16.262325994  -61.527545288   -19.9377   6   9   2.4112   3.9037   7.5597  -1.8074  -3.3485   1.8084   0.00    0.0
2281 152412   16.262325455  -61.527544950   -19.9910   6   9   2.3230   3.7370   7.2247  -1.7176  -3.1754   1.6501   0.00    0.0
2281 152413   16.262325040  -61.527544699   -20.0229   6   9   2.2443   3.5894   6.9204  -1.6389  -3.0204   1.5104   0.00    0.0
2281 152414   16.262323465  -61.527544494   -20.2068   6  11   2.1114   3.4250   6.6288  -1.5263  -2.8987   1.3541   0.00    0.0
2281 152415   16.262322417  -61.527544502   -20.3409   6  11   2.0043   3.2850   6.3646  -1.4354  -2.7845   1.2253   0.00    0.0
2281 152416   16.262321677  -61.527544806   -20.4552   6  11   1.9138   3.1610   6.1214  -1.3587  -2.6791   1.1151   0.00    0.0
2281 152417   16.262321149  -61.527545158   -20.6021   6  11   1.8359   3.0498   5.8959  -1.2927  -2.5810   1.0191   0.00    0.0
2281 152418   16.262320726  -61.527545372   -20.7695   6  11   1.7677   2.9493   5.6856  -1.2352  -2.4890   0.9338   0.00    0.0
2281 152419   16.262320231  -61.527545469   -20.9613   6  11   1.7072   2.8577   5.4887  -1.1843  -2.4024   0.8571   0.00    0.0
2281 152420   16.262319813  -61.527545705   -21.0984   6  11   1.6530   2.7736   5.3036  -1.1388  -2.3206   0.7871   0.00    0.0
2281 152421   16.262319424  -61.527545833   -21.2479   6  11   1.6041   2.6960   5.1291  -1.0978  -2.2430   0.7226   0.00    0.0
2281 152422   16.262319040  -61.527546026   -21.3517   6  11   1.5596   2.6241   4.9640  -1.0606  -2.1693   0.6625   0.00    0.0
2281 152423   16.262318645  -61.527546049   -21.4952   6  11   1.5187   2.5572   4.8076  -1.0265  -2.0992   0.6058   0.00    0.0
2281 152424   16.262318404  -61.527546568   -21.6087   6  13   1.4738   2.4646   4.6552  -0.9663  -2.0414   0.5635   0.00    0.0
2281 152425   16.262318185  -61.527547096   -21.6208   6  13   1.4337   2.3847   4.5116  -0.9161  -1.9833   0.5201   0.00    0.0
2281 152426   16.262317988  -61.527547541   -21.6692   6  13   1.3971   2.3121   4.3752  -0.8713  -1.9271   0.4780   0.00    0.0
2281 152427   16.262317763  -61.527547771   -21.7470   6  13   1.3633   2.2457   4.2455  -0.8309  -1.8728   0.4368   0.00    0.0
2281 152428   16.262317613  -61.527547870   -21.8178   6  13   1.3319   2.1846   4.1219  -0.7943  -1.8205   0.3962   0.00    0.0
2281 152429   16.262317515  -61.527547921   -21.9091   6  13   1.3028   2.1279   4.0039  -0.7609  -1.7700   0.3557   0.00    0.0
2281 152430   16.262317372  -61.527548029   -21.9611   6  13   1.2756   2.0753   3.8913  -0.7302  -1.7214   0.3148   0.00    0.0
2281 152431   16.262317141  -61.527548066   -22.0428   6  13   1.2500   2.0261   3.7837  -0.7019  -1.6745   0.2726   0.00    0.0
2281 152432   16.262316893  -61.527548111   -22.0996   6  13   1.2260   1.9801   3.6807  -0.6757  -1.6293   0.2278   0.00    0.0
2281 152433   16.262316530  -61.527548051   -22.1474   6  13   1.2033   1.9368   3.5821  -0.6514  -1.5858   0.1777   0.00    0.0
2281 152434   16.262315942  -61.527547357   -22.2674   6  15   1.1738   1.8836   3.4779  -0.6104  -1.5335   0.1300   0.00    0.0
2281 152435   16.262315410  -61.527546781   -22.3348   6  15   1.1471   1.8357   3.3807  -0.5740  -1.4863   0.0610   0.00    0.0
2281 152436   16.262315011  -61.527546243   -22.4056   6  15   1.1224   1.7915   3.2883  -0.5409  -1.4416  -0.0901   0.00    0.0
2281 152437   16.262314607  -61.527545666   -22.4892   6  15   1.0995   1.7503   3.2002  -0.5107  -1.3991  -0.1373   0.00    0.0
2281 152438   16.262314294  -61.527545205   -22.5347   6  15   1.0782   1.7118   3.1162  -0.4829  -1.3588  -0.1691   0.00    0.0
2281 152439   16.262314026  -61.527544601   -22.6211   6  15   1.0582   1.6758   3.0359  -0.4573  -1.3204  -0.1937   0.00    0.0
2281 152440   16.262313726  -61.527543890   -22.7622   6  15   1.0394   1.6418   2.9591  -0.4334  -1.2837  -0.2137   0.00    0.0
2281 152441   16.262313565  -61.527543325   -22.8793   6  15   1.0217   1.6098   2.8856  -0.4111  -1.2487  -0.2306   0.00    0.0
2281 152442   16.262313413  -61.527542930   -22.9592   6  15   1.0049   1.5796   2.8150  -0.3902  -1.2151  -0.2451   0.00    0.0
2281 152443   16.262313281  -61.527542598   -23.0052   6  15   0.9890   1.5509   2.7474  -0.3706  -1.1830  -0.2578   0.00    0.0
2281 152444   16.262313060  -61.527542200   -23.0413   6  17   0.9699   1.5196   2.6800  -0.3421  -1.1476  -0.2734   0.00    0.0
2281 152445   16.262312894  -61.527541712   -23.1044   6  17   0.9523   1.4904   2.6158  -0.3156  -1.1144  -0.2864   0.00    0.0
2281 152446   16.262312695  -61.527541272   -23.1629   6  17   0.9356   1.4630   2.5542  -0.2905  -1.0829  -0.2972   0.00    0.0
2281 152447   16.262312585  -61.527540959   -23.1890   6  17   0.9199   1.4370   2.4952  -0.2666  -1.0530  -0.3062   0.00    0.0
2281 152448   16.262312413  -61.527540607   -23.2400   6  17   0.9050   1.4125   2.4386  -0.2436  -1.0245  -0.3139   0.00    0.0
2281 152449   16.262312244  -61.527540211   -23.3064   6  17   0.8908   1.3892   2.3842  -0.2212  -0.9974  -0.3204   0.00    0.0
2281 152450   16.262312081  -61.527539840   -23.3717   6  17   0.8773   1.3670   2.3318  -0.1993  -0.9715  -0.3260   0.00    0.0
2281 152451   16.262311980  -61.527539493   -23.4298   6  17   0.8644   1.3459   2.2814  -0.1775  -0.9468  -0.3308   0.00    0.0
2281 152452   16.262311859  -61.527539165   -23.4979   6  17   0.8520   1.3257   2.2329  -0.1554  -0.9231  -0.3349   0.00    0.0
2281 152453   16.262311709  -61.527538877   -23.5598   6  17   0.8402   1.3063   2.1862  -0.1326  -0.9004  -0.3385   0.00    0.0
2281 152454   16.262311646  -61.527538804   -23.6300   6  19   0.8286   1.2837   2.1404  -0.1050  -0.8782  -0.3400   0.00    0.0
2281 152455   16.262311577  -61.527538768   -23.6632   6  19   0.8174   1.2623   2.0965  -0.0726  -0.8567  -0.3416   0.00    0.0
2281 152456   16.262311529  -61.527538785   -23.6845   6  19   0.8067   1.2418   2.0541  -0.0096  -0.8362  -0.3430   0.00    0.0
2281 152457   16.262311481  -61.527538820   -23.7236   6  19   0.7964   1.2223   2.0131   0.0676  -0.8164  -0.3441   0.00    0.0
2281 152458   16.262311394  -61.527538769   -23.7862   6  18   0.7866   1.2037   1.9740   0.0920  -0.7970  -0.3459   0.00    0.0
2281 152459   16.262311323  -61.527538725   -23.8367   6  18   0.7771   1.1859   1.9361   0.1095  -0.7784  -0.3474   0.00    0.0
2281 152460   16.262311246  -61.527538723   -23.8798   6  18   0.7679   1.1688   1.8995   0.1233  -0.7605  -0.3486   0.00    0.0
2281 152461   16.262311173  -61.527538719   -23.9675   6  19   0.7589   1.1522   1.8637   0.1355  -0.7436  -0.3488   0.00    0.0
2281 152462   16.262311134  -61.527538735   -24.0327   6  19   0.7501   1.1363   1.8292   0.1457  -0.7274  -0.3489   0.00    0.0
2281 152463   16.262311100  -61.527538795   -24.0871   6  19   0.7415   1.1209   1.7957   0.1544  -0.7117  -0.3488   0.00    0.0
2281 152464   16.262311083  -61.527538798   -24.1251   6  20   0.7331   1.1045   1.7624   0.1593  -0.6942  -0.3475   0.00    0.0
2281 152465   16.262311096  -61.527538823   -24.1542   6  20   0.7249   1.0889   1.7303   0.1639  -0.6776  -0.3463   0.00    0.0
2281 152466   16.262311127  -61.527538866   -24.1743   6  20   0.7169   1.0739   1.6993   0.1680  -0.6617  -0.3451   0.00    0.0
2281 152467   16.262311179  -61.527538980   -24.1693   6  20   0.7092   1.0595   1.6693   0.1717  -0.6464  -0.3439   0.00    0.0
2281 152468   16.262311201  -61.527539064   -24.1713   6  20   0.7016   1.0456   1.6402   0.1750  -0.6317  -0.3427   0.00    0.0
2281 152469   16.262311152  -61.527539092   -24.1580   6  20   0.6942   1.0321   1.6121   0.1779  -0.6176  -0.3415   0.00    0.0
2281 152470   16.262311104  -61.527539117   -24.1362   6  20   0.6870   1.0192   1.5849   0.1806  -0.6041  -0.3402   0.00    0.0
2281 152471   16.262311058  -61.527539156   -24.1088   6  20   0.6799   1.0066   1.5585   0.1829  -0.5910  -0.3390   0.00    0.0
2281 152472   16.262311001  -61.527539192   -24.0888   6  20   0.6730   0.9945   1.5329   0.1851  -0.5784  -0.3377   0.00    0.0
2281 152473   16.262310954  -61.527539252   -24.0598   6  20   0.6663   0.9828   1.5081   0.1871  -0.5663  -0.3365   0.00    0.0
2281 152474   16.262310910  -61.527539413   -24.0160   6  21   0.6591   0.9703   1.4831   0.1853  -0.5524  -0.3330   0.00    0.0
2281 152475   16.262310838  -61.527539553   -23.9902   6  21   0.6520   0.9583   1.4589   0.1837  -0.5392  -0.3297   0.00    0.0
2281 152476   16.262310803  -61.527539722   -23.9561   6  21   0.6452   0.9466   1.4355   0.1823  -0.5265  -0.3266   0.00    0.0
2281 152477   16.262310778  -61.527539860   -23.9319   6  21   0.6384   0.9354   1.4129   0.1810  -0.5143  -0.3237   0.00    0.0
2281 152478   16.262310750  -61.527539991   -23.9142   6  21   0.6319   0.9245   1.3909   0.1798  -0.5025  -0.3209   0.00    0.0
2281 152479   16.262310679  -61.527540145   -23.9268   6  21   0.6254   0.9139   1.3696   0.1786  -0.4913  -0.3183   0.00    0.0
2281 152480   16.262310613  -61.527540305   -23.9361   6  21   0.6191   0.9037   1.3489   0.1776  -0.4804  -0.3157   0.00    0.0
2281 152481   16.262310511  -61.527540445   -23.9584   6  21   0.6129   0.8937   1.3288   0.1766  -0.4699  -0.3133   0.00    0.0
2281 152482   16.262310384  -61.527540593   -23.9849   6  21   0.6068   0.8841   1.3092   0.1757  -0.4598  -0.3110   0.00    0.0
2281 152483   16.262310263  -61.527540756   -24.0002   6  21   0.6009   0.8747   1.2903   0.1749  -0.4501  -0.3087   0.00    0.0
2281 152484   16.262310116  -61.527540864   -24.0358   6  21   0.5950   0.8655   1.2718   0.1741  -0.4407  -0.3066   0.00    0.0
2281 152485   16.262309988  -61.527540978   -24.0389   6  22   0.5892   0.8566   1.2524   0.1736  -0.4313  -0.3056   0.00    0.0
2281 152486   16.262309865  -61.527541111   -24.0404   6  22   0.5834   0.8480   1.2336   0.1730  -0.4222  -0.3045   0.00    0.0
2281 152487   16.262309735  -61.527541221   -24.0344   6  22   0.5778   0.8395   1.2155   0.1725  -0.4135  -0.3034   0.00    0.0
2281 152488   16.262309625  -61.527541322   -24.0262   6  22   0.5723   0.8313   1.1979   0.1720  -0.4051  -0.3023   0.00    0.0
2281 152489   16.262309532  -61.527541411   -23.9990   6  22   0.5669   0.8233   1.1809   0.1716  -0.3971  -0.3011   0.00    0.0
2281 152490   16.262309384  -61.527541475   -23.9814   6  22   0.5615   0.8155   1.1644   0.1711  -0.3893  -0.2999   0.00    0.0
2281 152491   16.262309268  -61.527541536   -23.9645   6  22   0.5563   0.8078   1.1484   0.1707  -0.3818  -0.2987   0.00    0.0
2281 152492   16.262309124  -61.527541594   -23.9528   6  22   0.5511   0.8004   1.1328   0.1703  -0.3745  -0.2974   0.00    0.0
2281 152493   16.262309001  -61.527541605   -23.9507   6  22   0.5460   0.7931   1.1177   0.1699  -0.3676  -0.2962   0.00    0.0
2281 152494   16.262308898  -61.527541655   -23.9515   6  22   0.5410   0.7860   1.1030   0.1696  -0.3608  -0.2949   0.00    0.0
2281 152495   16.262308797  -61.527541688   -23.9530   6  22   0.5361   0.7790   1.0888   0.1692  -0.3543  -0.2936   0.00    0.0
2281 152496   16.262308721  -61.527541716   -23.9516   6  22   0.5312   0.7722   1.0749   0.1689  -0.3479  -0.2923   0.00    0.0
2281 152497   16.262308625  -61.527541720   -23.9607   6  22   0.5264   0.7655   1.0613   0.1686  -0.3418  -0.2910   0.00    0.0
2281 152498   16.262308562  -61.527541706   -23.9689   6  22   0.5217   0.7590   1.0482   0.1683  -0.3359  -0.2896   0.00    0.0
2281 152499   16.262308493  -61.527541684   -23.9830   6  22   0.5170   0.7526   1.0354   0.1680  -0.3302  -0.2883   0.00    0.0
2281 152500   16.262308434  -61.527541649   -23.9802   6  22   0.5124   0.7463   1.0228   0.1678  -0.3246  -0.2869   0.00    0.0
2281 152501   16.262308379  -61.527541590   -23.9821   6  22   0.5079   0.7401   1.0107   0.1675  -0.3192  -0.2856   0.00    0.0
2281 152502   16.262308325  -61.527541541   -23.9952   6  22   0.5034   0.7341   0.9988   0.1673  -0.3140  -0.2842   0.00    0.0
2281 152503   16.262308274  -61.527541499   -24.0020   6  22   0.4990   0.7282   0.9872   0.1670  -0.3089  -0.2828   0.00    0.0
2281 152504   16.262308200  -61.527541450   -24.0088   6  22   0.4947   0.7224   0.9758   0.1668  -0.3040  -0.2814   0.00    0.0
2281 152505   16.262308098  -61.527541388   -24.0124   6  22   0.4903   0.7167   0.9648   0.1666  -0.2993  -0.2800   0.00    0.0
2281 152506   16.262307977  -61.527541323   -24.0255   6  22   0.4861   0.7111   0.9540   0.1664  -0.2946  -0.2786   0.00    0.0
2281 152507   16.262307878  -61.527541258   -24.0458   6  22   0.4819   0.7056   0.9434   0.1662  -0.2901  -0.2772   0.00    0.0
2281 152508   16.262307780  -61.527541184   -24.0659   6  22   0.4777   0.7002   0.9331   0.1660  -0.2858  -0.2757   0.00    0.0
2281 152509   16.262307690  -61.527541155   -24.0948   6  22   0.4736   0.6949   0.9230   0.1658  -0.2815  -0.2743   0.00    0.0
2281 152510   16.262307631  -61.527541135   -24.1207   6  22   0.4696   0.6897   0.9131   0.1656  -0.2774  -0.2729   0.00    0.0
2281 152511   16.262307583  -61.527541100   -24.1363   6  22   0.4656   0.6846   0.9035   0.1654  -0.2734  -0.2714   0.00    0.0
2281 152512   16.262307528  -61.527541053   -24.1481   6  22   0.4616   0.6796   0.8940   0.1652  -0.2695  -0.2700   0.00    0.0
2281 152513   16.262307490  -61.527541012   -24.1604   6  22   0.4577   0.6746   0.8848   0.1651  -0.2657  -0.2685   0.00    0.0
2281 152514   16.262307441  -61.527540977   -24.1735   6  22   0.4539   0.6697   0.8757   0.1649  -0.2620  -0.2671   0.00    0.0
2281 152515   16.262307389  -61.527540911   -24.1704   6  22   0.4500   0.6649   0.8668   0.1647  -0.2584  -0.2656   0.00    0.0
2281 152516   16.262307354  -61.527540881   -24.1653   6  22   0.4462   0.6602   0.8581   0.1645  -0.2549  -0.2642   0.00    0.0
2281 152517   16.262307337  -61.527540837   -24.1631   6  22   0.4425   0.6556   0.8496   0.1644  -0.2515  -0.2627   0.00    0.0
2281 152518   16.262307305  -61.527540818   -24.1584   6  22   0.4388   0.6510   0.8412   0.1642  -0.2482  -0.2613   0.00    0.0
2281 152519   16.262307269  -61.527540786   -24.1558   6  22   0.4352   0.6465   0.8331   0.1640  -0.2450  -0.2598   0.00    0.0
2281 152520   16.262307229  -61.527540733   -24.1630   6  22   0.4315   0.6420   0.8250   0.1639  -0.2419  -0.2583   0.00    0.0
2281 152521   16.262307179  -61.527540690   -24.1760   6  22   0.4280   0.6377   0.8171   0.1637  -0.2388  -0.2569   0.00    0.0
2281 152522   16.262307119  -61.527540660   -24.1850   6  22   0.4244   0.6333   0.8094   0.1635  -0.2358  -0.2554   0.00    0.0
2281 152523   16.262307030  -61.527540613   -24.1934   6  22   0.4209   0.6291   0.8018   0.1634  -0.2329  -0.2540   0.00    0.0
2281 152524   16.262306928  -61.527540553   -24.2025   6  22   0.4175   0.6249   0.7944   0.1632  -0.2301  -0.2525   0.00    0.0
2281 152525   16.262306837  -61.527540501   -24.2050   6  22   0.4140   0.6208   0.7870   0.1630  -0.2273  -0.2510   0.00    0.0
2281 152526   16.262306745  -61.527540473   -24.2056   6  22   0.4106   0.6167   0.7799   0.1629  -0.2246  -0.2496   0.00    0.0
2281 152527   16.262306664  -61.527540423   -24.2030   6  22   0.4073   0.6127   0.7728   0.1627  -0.2220  -0.2481   0.00    0.0
