%  GPST Time  latitude(deg) longitude(deg)  height(m)   Q  ns   sdn(m)   sde(m)   sdu(m)  sdne(m)  sdeu(m)  sdun(m) age(s)  ratio
2262 419686   47.833925145    7.596158892   304.2659   6   5   2.6225   1.9888  11.7457  -1.1780  -2.3673  -4.1274   0.00    0.0
2262 419687   47.833925307    7.596158956   304.2523   6   5   2.5932   1.9663  11.6207  -1.1645  -2.3407  -4.0833   0.00    0.0
2262 419688   47.833926127    7.596158867   303.7296   6   5   2.5649   1.9445  11.4996  -1.1513  -2.3149  -4.0405   0.00    0.0
2262 419689   47.833925714    7.596158848   303.9745   6   5   2.5375   1.9234  11.3822  -1.1387  -2.2899  -3.9990   0.00    0.0
2262 419690   47.833926671    7.596158959   303.4188   6   5   2.5110   1.9030  11.2683  -1.1264  -2.2655  -3.9588   0.00    0.0
2262 419691   47.833926545    7.596159246   303.4957   6   5   2.4852   1.8833  11.1577  -1.1146  -2.2419  -3.9197   0.00    0.0
2262 419692   47.833926684    7.596159100   303.4285   6   5   2.4603   1.8641  11.0502  -1.1031  -2.2189  -3.8818   0.00    0.0
2262 419693   47.833926353    7.596159308   303.5526   6   5   2.4361   1.8455  10.9458  -1.0920  -2.1966  -3.8450   0.00    0.0
2262 419694   47.833925888    7.596159561   303.6912   6   5   2.4126   1.8274  10.8443  -1.0812  -2.1749  -3.8092   0.00    0.0
2262 419695   47.833925741    7.596159444   303.7562   6   5   2.3898   1.8098  10.7455  -1.0708  -2.1537  -3.7744   0.00    0.0
2262 419696   47.833925724    7.596159431   303.6933   6   5   2.3676   1.7927  10.6493  -1.0607  -2.1331  -3.7406   0.00    0.0
2262 419697   47.833926126    7.596159540   303.4080   6   5   2.3460   1.7761  10.5557  -1.0508  -2.1130  -3.7076   0.00    0.0
2262 419698   47.833925819    7.596159760   303.5629   6   5   2.3250   1.7600  10.4644  -1.0412  -2.0934  -3.6755   0.00    0.0
2262 419699   47.833925450    7.596159839   303.7946   6   5   2.3045   1.7442  10.3755  -1.0319  -2.0743  -3.6442   0.00    0.0
2262 419700   47.833925445    7.596159851   303.7941   6   5   2.2846   1.7289  10.2887  -1.0229  -2.0556  -3.6137   0.00    0.0
2262 419701   47.833925797    7.596159912   303.5779   6   5   2.2652   1.7139  10.2041  -1.0141  -2.0374  -3.5839   0.00    0.0
2262 419702   47.833924692    7.596160052   304.2197   6   5   2.2463   1.6994  10.1215  -1.0055  -2.0196  -3.5549   0.00    0.0
2262 419703   47.833924082    7.596160055   304.5640   6   5   2.2279   1.6852  10.0409  -0.9971  -2.0023  -3.5265   0.00    0.0
2262 419704   47.833924124    7.596159753   304.5638   6   5   2.2099   1.6713   9.9621  -0.9890  -1.9853  -3.4989   0.00    0.0
2262 419705   47.833925123    7.596160829   303.6053   6   6   2.1825   1.6523   9.7464  -0.9952  -1.9113  -3.4222   0.00    0.0
2262 419706   47.833925924    7.596161862   302.8068   6   6   2.1565   1.6341   9.5448  -1.0000  -1.8421  -3.3505   0.00    0.0
2262 419707   47.833926624    7.596162339   302.2016   6   6   2.1317   1.6168   9.3559  -1.0036  -1.7771  -3.2833   0.00    0.0
2262 419708   47.833927420    7.596163030   301.5095   6   6   2.1080   1.6001   9.1783  -1.0061  -1.7158  -3.2202   0.00    0.0
2262 419709   47.833928076    7.596163602   300.9227   6   6   2.0853   1.5841   9.0110  -1.0079  -1.6580  -3.1607   0.00    0.0
2262 419710   47.833928916    7.596164312   300.1779   6   6   2.0636   1.5688   8.8529  -1.0088  -1.6033  -3.1046   0.00    0.0
2262 419711   47.833929549    7.596164890   299.6390   6   6   2.0427   1.5540   8.7033  -1.0092  -1.5515  -3.0514   0.00    0.0
2262 419712   47.833930041    7.596165494   299.1519   6   6   2.0226   1.5397   8.5614  -1.0090  -1.5022  -3.0010   0.00    0.0
2262 419713   47.833930556    7.596165858   298.7359   6   6   2.0033   1.5258   8.4266  -1.0084  -1.4554  -2.9531   0.00    0.0
2262 419714   47.833930867    7.596166198   298.3637   6   6   1.9846   1.5125   8.2983  -1.0074  -1.4107  -2.9075   0.00    0.0
2262 419715   47.833931211    7.596166529   298.1036   6   6   1.9666   1.4995   8.1760  -1.0060  -1.3680  -2.8641   0.00    0.0
2262 419716   47.833931293    7.596167033   297.8531   6   6   1.9491   1.4870   8.0592  -1.0043  -1.3272  -2.8226   0.00    0.0
2262 419717   47.833931675    7.596167255   297.5575   6   6   1.9322   1.4748   7.9474  -1.0024  -1.2881  -2.7830   0.00    0.0
2262 419718   47.833932097    7.596167407   297.2874   6   6   1.9159   1.4629   7.8405  -1.0003  -1.2506  -2.7450   0.00    0.0
2262 419719   47.833932420    7.596167750   296.9480   6   6   1.9000   1.4514   7.7379  -0.9979  -1.2147  -2.7086   0.00    0.0
2262 419720   47.833932542    7.596168109   296.6808   6   6   1.8846   1.4402   7.6395  -0.9954  -1.1801  -2.6737   0.00    0.0
2262 419721   47.833932798    7.596168497   296.4066   6   6   1.8696   1.4293   7.5449  -0.9927  -1.1468  -2.6401   0.00    0.0
2262 419722   47.833933139    7.596168546   296.1598   6   6   1.8550   1.4187   7.4539  -0.9899  -1.1147  -2.6078   0.00    0.0
2262 419723   47.833933538    7.596168617   295.9200   6   6   1.8408   1.4084   7.3662  -0.9870  -1.0837  -2.5767   0.00    0.0
2262 419724   47.833933970    7.596168825   295.6322   6   6   1.8270   1.3982   7.2818  -0.9840  -1.0538  -2.5468   0.00    0.0
2262 419725   47.833934395    7.596168809   295.4382   6   6   1.8135   1.3884   7.2003  -0.9810  -1.0248  -2.5179   0.00    0.0
2262 419726   47.833934674    7.596168865   295.2516   6   6   1.8004   1.3788   7.1216  -0.9778  -0.9968  -2.4900   0.00    0.0
2262 419727   47.833935021    7.596168983   295.0632   6   6   1.7876   1.3693   7.0455  -0.9746  -0.9697  -2.4630   0.00    0.0
2262 419728   47.833935314    7.596169112   294.8321   6   6   1.7751   1.3601   6.9719  -0.9714  -0.9434  -2.4369   0.00    0.0
2262 419729   47.833935528    7.596169202   294.6368   6   6   1.7629   1.3511   6.9007  -0.9681  -0.9179  -2.4117   0.00    0.0
2262 419730   47.833935744    7.596169267   294.4562   6   6   1.7509   1.3423   6.8318  -0.9648  -0.8931  -2.3873   0.00    0.0
2262 419731   47.833935985    7.596169334   294.2565   6   6   1.7393   1.3337   6.7649  -0.9614  -0.8690  -2.3636   0.00    0.0
2262 419732   47.833936308    7.596169459   294.0412   6   6   1.7279   1.3253   6.7001  -0.9581  -0.8455  -2.3406   0.00    0.0
2262 419733   47.833936311    7.596169590   293.9727   6   6   1.7167   1.3170   6.6371  -0.9547  -0.8227  -2.3183   0.00    0.0
2262 419734   47.833936299    7.596169714   293.8524   6   6   1.7058   1.3089   6.5760  -0.9513  -0.8004  -2.2967   0.00    0.0
2262 419735   47.833936559    7.596169871   293.6953   6   6   1.6951   1.3010   6.5166  -0.9479  -0.7786  -2.2757   0.00    0.0
2262 419736   47.833936595    7.596170016   293.5828   6   6   1.6846   1.2932   6.4589  -0.9445  -0.7574  -2.2552   0.00    0.0
2262 419737   47.833936746    7.596170096   293.4741   6   6   1.6743   1.2855   6.4027  -0.9410  -0.7366  -2.2353   0.00    0.0
2262 419738   47.833936997    7.596170158   293.3144   6   6   1.6642   1.2780   6.3480  -0.9376  -0.7163  -2.2160   0.00    0.0
2262 419739   47.833937210    7.596170234   293.1852   6   6   1.6544   1.2707   6.2948  -0.9342  -0.6964  -2.1972   0.00    0.0
2262 419740   47.833937317    7.596170344   293.1207   6   6   1.6447   1.2634   6.2429  -0.9308  -0.6770  -2.1788   0.00    0.0
2262 419741   47.833937527    7.596170370   293.0228   6   6   1.6352   1.2563   6.1924  -0.9275  -0.6578  -2.1609   0.00    0.0
2262 419742   47.833937659    7.596170472   292.9300   6   6   1.6259   1.2494   6.1431  -0.9241  -0.6391  -2.1435   0.00    0.0
2262 419743   47.833937750    7.596170621   292.8268   6   6   1.6167   1.2425   6.0950  -0.9207  -0.6206  -2.1265   0.00    0.0
2262 419744   47.833937899    7.596170828   292.6811   6   6   1.6077   1.2358   6.0480  -0.9174  -0.6025  -2.1099   0.00    0.0
2262 419745   47.833937871    7.596170942   292.6213   6   6   1.5989   1.2292   6.0022  -0.9140  -0.5847  -2.0937   0.00    0.0
2262 419746   47.833937949    7.596171016   292.5570   6   6   1.5902   1.2227   5.9574  -0.9107  -0.5671  -2.0779   0.00    0.0
2262 419747   47.833938096    7.596171010   292.4660   6   6   1.5817   1.2163   5.9137  -0.9074  -0.5497  -2.0624   0.00    0.0
2262 419748   47.833938091    7.596171185   292.3742   6   6   1.5733   1.2100   5.8710  -0.9042  -0.5326  -2.0473   0.00    0.0
2262 419749   47.833938381    7.596171142   292.2756   6   6   1.5650   1.2038   5.8292  -0.9009  -0.5157  -2.0325   0.00    0.0
2262 419750   47.833938414    7.596171240   292.2271   6   6   1.5569   1.1977   5.7883  -0.8977  -0.4989  -2.0181   0.00    0.0
2262 419751   47.833938669    7.596171210   292.1456   6   6   1.5489   1.1917   5.7483  -0.8944  -0.4823  -2.0039   0.00    0.0
2262 419752   47.833938937    7.596171098   292.0755   6   6   1.5411   1.1858   5.7091  -0.8912  -0.4659  -1.9901   0.00    0.0
2262 419753   47.833939129    7.596171125   291.9634   6   6   1.5334   1.1800   5.6708  -0.8881  -0.4495  -1.9766   0.00    0.0
2262 419754   47.833939225    7.596171231   291.8876   6   6   1.5258   1.1742   5.6332  -0.8849  -0.4332  -1.9633   0.00    0.0
2262 419755   47.833939345    7.596171227   291.8172   6   6   1.5183   1.1686   5.5964  -0.8818  -0.4170  -1.9503   0.00    0.0
2262 419756   47.833939519    7.596171132   291.7621   6   6   1.5109   1.1630   5.5604  -0.8787  -0.4008  -1.9376   0.00    0.0
2262 419757   47.833939574    7.596171257   291.6857   6   6   1.5037   1.1575   5.5250  -0.8756  -0.3846  -1.9251   0.00    0.0
2262 419758   47.833939801    7.596171231   291.6082   6   6   1.4965   1.1521   5.4904  -0.8725  -0.3684  -1.9129   0.00    0.0
2262 419759   47.833939957    7.596171280   291.5266   6   6   1.4895   1.1468   5.4564  -0.8695  -0.3521  -1.9009   0.00    0.0
2262 419760   47.833939986    7.596171429   291.4670   6   6   1.4825   1.1416   5.4231  -0.8665  -0.3356  -1.8891   0.00    0.0
2262 419761   47.833939970    7.596171646   291.4050   6   6   1.4757   1.1364   5.3904  -0.8635  -0.3190  -1.8776   0.00    0.0
2262 419762   47.833939955    7.596171774   291.3560   6   6   1.4690   1.1313   5.3583  -0.8605  -0.3022  -1.8663   0.00    0.0
2262 419763   47.833940084    7.596171757   291.3139   6   6   1.4623   1.1263   5.3267  -0.8576  -0.2850  -1.8551   0.00    0.0
2262 419764   47.833940149    7.596171869   291.2602   6   6   1.4558   1.1213   5.2958  -0.8547  -0.2675  -1.8442   0.00    0.0
2262 419765   47.833940648    7.596172255   290.8404   6   8   1.4465   1.1118   5.2001  -0.8526  -0.0707  -1.8167   0.00    0.0
2262 419766   47.833941161    7.596172446   290.4681   6   8   1.4375   1.1027   5.1100  -0.8502   0.2343  -1.7906   0.00    0.0
2262 419767   47.833941495    7.596172765   290.1691   6   8   1.4287   1.0939   5.0250  -0.8477   0.3301  -1.7659   0.00    0.0
2262 419768   47.833941832    7.596172922   289.8721   6   8   1.4202   1.0854   4.9447  -0.8451   0.3973  -1.7424   0.00    0.0
2262 419769   47.833942145    7.596173164   289.6048   6   8   1.4119   1.0771   4.8686  -0.8423   0.4496  -1.7201   0.00    0.0
2262 419770   47.833942387    7.596173228   289.3896   6   8   1.4038   1.0692   4.7963  -0.8395   0.4923  -1.6988   0.00    0.0
2262 419771   47.833942617    7.596173377   289.1733   6   8   1.3959   1.0615   4.7276  -0.8365   0.5282  -1.6784   0.00    0.0
2262 419772   47.833942818    7.596173398   289.0019   6   8   1.3882   1.0540   4.6621  -0.8335   0.5589  -1.6589   0.00    0.0
2262 419773   47.833943090    7.596173478   288.8162   6   8   1.3806   1.0468   4.5995  -0.8305   0.5855  -1.6401   0.00    0.0
2262 419774   47.833943389    7.596173603   288.6014   6   8   1.3732   1.0397   4.5398  -0.8274   0.6087  -1.6222   0.00    0.0
2262 419775   47.833943559    7.596173582   288.4221   6   8   1.3660   1.0328   4.4826  -0.8242   0.6293  -1.6049   0.00    0.0
2262 419776   47.833943720    7.596173750   288.2667   6   8   1.3589   1.0261   4.4278  -0.8211   0.6475  -1.5882   0.00    0.0
2262 419777   47.833943874    7.596173795   288.1034   6   8   1.3519   1.0196   4.3752  -0.8179   0.6637  -1.5722   0.00    0.0
2262 419778   47.833944024    7.596173841   287.9792   6   8   1.3451   1.0132   4.3246  -0.8147   0.6782  -1.5567   0.00    0.0
2262 419779   47.833944282    7.596173907   287.8128   6   8   1.3384   1.0070   4.2760  -0.8115   0.6913  -1.5417   0.00    0.0
2262 419780   47.833944418    7.596173832   287.6847   6   8   1.3319   1.0009   4.2292  -0.8082   0.7030  -1.5272   0.00    0.0
2262 419781   47.833944596    7.596173830   287.5358   6   8   1.3254   0.9949   4.1840  -0.8050   0.7137  -1.5132   0.00    0.0
2262 419782   47.833944792    7.596173759   287.3932   6   8   1.3191   0.9891   4.1405  -0.8018   0.7233  -1.4996   0.00    0.0
2262 419783   47.833944920    7.596173782   287.2375   6   8   1.3128   0.9834   4.0984  -0.7986   0.7320  -1.4864   0.00    0.0
2262 419784   47.833945073    7.596173829   287.1345   6   8   1.3067   0.9778   4.0578  -0.7954   0.7399  -1.4737   0.00    0.0
2262 419785   47.833945202    7.596173906   286.9878   6   8   1.3007   0.9724   4.0185  -0.7923   0.7470  -1.4612   0.00    0.0
2262 419786   47.833945284    7.596173908   286.9073   6   8   1.2948   0.9670   3.9804  -0.7891   0.7536  -1.4492   0.00    0.0
2262 419787   47.833945465    7.596173977   286.7847   6   8   1.2889   0.9617   3.9436  -0.7859   0.7595  -1.4374   0.00    0.0
2262 419788   47.833945623    7.596173922   286.6972   6   8   1.2832   0.9566   3.9078  -0.7828   0.7649  -1.4260   0.00    0.0
2262 419789   47.833945740    7.596173924   286.6225   6   8   1.2775   0.9515   3.8731  -0.7797   0.7697  -1.4149   0.00    0.0
2262 419790   47.833945875    7.596173908   286.5317   6   8   1.2719   0.9466   3.8394  -0.7766   0.7742  -1.4040   0.00    0.0
2262 419791   47.833945973    7.596173878   286.4304   6   8   1.2665   0.9417   3.8067  -0.7735   0.7782  -1.3934   0.00    0.0
2262 419792   47.833946091    7.596173899   286.3487   6   8   1.2610   0.9369   3.7749  -0.7705   0.7819  -1.3831   0.00    0.0
2262 419793   47.833946111    7.596173951   286.2804   6   8   1.2557   0.9322   3.7440  -0.7674   0.7852  -1.3730   0.00    0.0
2262 419794   47.833946236    7.596173875   286.2117   6   8   1.2505   0.9275   3.7139  -0.7644   0.7882  -1.3632   0.00    0.0
2262 419795   47.833946431    7.596173793   286.1368   6   8   1.2453   0.9230   3.6846  -0.7614   0.7909  -1.3536   0.00    0.0
2262 419796   47.833946539    7.596173839   286.0551   6   8   1.2402   0.9185   3.6561  -0.7585   0.7933  -1.3442   0.00    0.0
2262 419797   47.833946600    7.596173817   285.9887   6   8   1.2351   0.9141   3.6283  -0.7555   0.7955  -1.3350   0.00    0.0
2262 419798   47.833946594    7.596173830   285.9388   6   8   1.2301   0.9098   3.6011  -0.7526   0.7974  -1.3260   0.00    0.0
2262 419799   47.833946669    7.596173754   285.8800   6   8   1.2252   0.9055   3.5747  -0.7497   0.7991  -1.3172   0.00    0.0
2262 419800   47.833946715    7.596173736   285.8249   6   8   1.2204   0.9013   3.5489  -0.7469   0.8007  -1.3086   0.00    0.0
2262 419801   47.833946850    7.596173703   285.7455   6   8   1.2156   0.8972   3.5236  -0.7440   0.8020  -1.3002   0.00    0.0
2262 419802   47.833946896    7.596173636   285.6797   6   8   1.2109   0.8931   3.4990  -0.7412   0.8032  -1.2919   0.00    0.0
2262 419803   47.833946936    7.596173603   285.6293   6   8   1.2062   0.8891   3.4749  -0.7384   0.8042  -1.2838   0.00    0.0
2262 419804   47.833946986    7.596173545   285.5579   6   8   1.2016   0.8851   3.4514  -0.7356   0.8051  -1.2759   0.00    0.0
2262 419805   47.833947042    7.596173616   285.4731   6   8   1.1970   0.8812   3.4284  -0.7329   0.8058  -1.2681   0.00    0.0
2262 419806   47.833947054    7.596173514   285.4480   6   8   1.1926   0.8774   3.4059  -0.7302   0.8064  -1.2605   0.00    0.0
2262 419807   47.833947157    7.596173592   285.4030   6   8   1.1881   0.8736   3.3839  -0.7275   0.8069  -1.2530   0.00    0.0
2262 419808   47.833947214    7.596173630   285.3457   6   8   1.1837   0.8699   3.3623  -0.7248   0.8073  -1.2456   0.00    0.0
2262 419809   47.833947198    7.596173718   285.3074   6   8   1.1794   0.8662   3.3412  -0.7222   0.8075  -1.2384   0.00    0.0
2262 419810   47.833947185    7.596173717   285.2722   6   8   1.1751   0.8626   3.3205  -0.7195   0.8077  -1.2313   0.00    0.0
2262 419811   47.833947168    7.596173669   285.2419   6   8   1.1709   0.8590   3.3002  -0.7169   0.8078  -1.2243   0.00    0.0
2262 419812   47.833947123    7.596173747   285.2189   6   8   1.1667   0.8554   3.2804  -0.7144   0.8077  -1.2175   0.00    0.0
2262 419813   47.833947180    7.596173785   285.1649   6   8   1.1625   0.8520   3.2609  -0.7118   0.8076  -1.2107   0.00    0.0
2262 419814   47.833947195    7.596173803   285.1257   6   8   1.1584   0.8485   3.2418  -0.7093   0.8075  -1.2041   0.00    0.0
2262 419815   47.833947230    7.596173750   285.0891   6   8   1.1544   0.8451   3.2230  -0.7068   0.8072  -1.1976   0.00    0.0
2262 419816   47.833947273    7.596173731   285.0435   6   8   1.1504   0.8418   3.2046  -0.7043   0.8069  -1.1912   0.00    0.0
2262 419817   47.833947250    7.596173707   285.0311   6   8   1.1464   0.8384   3.1866  -0.7018   0.8065  -1.1849   0.00    0.0
2262 419818   47.833947299    7.596173720   284.9936   6   8   1.1425   0.8352   3.1689  -0.6994   0.8061  -1.1787   0.00    0.0
2262 419819   47.833947369    7.596173668   284.9649   6   8   1.1386   0.8319   3.1515  -0.6970   0.8056  -1.1726   0.00    0.0
2262 419820   47.833947370    7.596173719   284.9473   6   9   1.1346   0.8283   3.1338  -0.6942   0.8061  -1.1671   0.00    0.0
2262 419821   47.833947335    7.596173810   284.9175   6   9   1.1307   0.8248   3.1164  -0.6915   0.8064  -1.1617   0.00    0.0
2262 419822   47.833947321    7.596173843   284.8967   6   9   1.1268   0.8213   3.0993  -0.6888   0.8067  -1.1564   0.00    0.0
2262 419823   47.833947292    7.596173931   284.8773   6   9   1.1229   0.8179   3.0826  -0.6861   0.8068  -1.1511   0.00    0.0
2262 419824   47.833947361    7.596173969   284.8333   6   9   1.1191   0.8145   3.0661  -0.6835   0.8069  -1.1459   0.00    0.0
2262 419825   47.833947382    7.596174047   284.7895   6   9   1.1153   0.8112   3.0500  -0.6809   0.8069  -1.1408   0.00    0.0
2262 419826   47.833947461    7.596173994   284.7483   6   9   1.1115   0.8079   3.0341  -0.6783   0.8069  -1.1358   0.00    0.0
2262 419827   47.833947514    7.596173908   284.7441   6   9   1.1078   0.8046   3.0185  -0.6758   0.8067  -1.1308   0.00    0.0
2262 419828   47.833947478    7.596174082   284.6965   6   9   1.1041   0.8014   3.0031  -0.6732   0.8066  -1.1258   0.00    0.0
2262 419829   47.833947504    7.596173980   284.6718   6   9   1.1005   0.7982   2.9881  -0.6707   0.8063  -1.1210   0.00    0.0
2262 419830   47.833947491    7.596173937   284.6696   6   9   1.0969   0.7951   2.9732  -0.6683   0.8060  -1.1162   0.00    0.0
2262 419831   47.833947537    7.596173875   284.6546   6   9   1.0933   0.7920   2.9586  -0.6658   0.8056  -1.1114   0.00    0.0
2262 419832   47.833947475    7.596173960   284.6458   6   9   1.0898   0.7889   2.9443  -0.6634   0.8052  -1.1068   0.00    0.0
2262 419833   47.833947548    7.596173856   284.6421   6   9   1.0863   0.7859   2.9302  -0.6610   0.8047  -1.1021   0.00    0.0
2262 419834   47.833947604    7.596173741   284.6318   6   9   1.0829   0.7830   2.9163  -0.6586   0.8042  -1.0976   0.00    0.0
2262 419835   47.833947662    7.596173708   284.5997   6   9   1.0794   0.7800   2.9026  -0.6563   0.8037  -1.0930   0.00    0.0
2262 419836   47.833947690    7.596173666   284.5952   6   9   1.0760   0.7771   2.8891  -0.6540   0.8031  -1.0886   0.00    0.0
2262 419837   47.833947765    7.596173576   284.5858   6   9   1.0727   0.7742   2.8759  -0.6517   0.8025  -1.0842   0.00    0.0
2262 419838   47.833947722    7.596173513   284.5870   6   9   1.0693   0.7714   2.8628  -0.6494   0.8018  -1.0798   0.00    0.0
2262 419839   47.833947751    7.596173503   284.5851   6   9   1.0660   0.7686   2.8499  -0.6471   0.8011  -1.0755   0.00    0.0
2262 419840   47.833947768    7.596173364   284.5904   6   9   1.0628   0.7658   2.8372  -0.6449   0.8004  -1.0712   0.00    0.0
2262 419841   47.833947795    7.596173396   284.5619   6   9   1.0595   0.7631   2.8248  -0.6427   0.7996  -1.0670   0.00    0.0
2262 419842   47.833947864    7.596173395   284.5394   6   9   1.0563   0.7604   2.8124  -0.6405   0.7988  -1.0629   0.00    0.0
2262 419843   47.833947907    7.596173402   284.5089   6   9   1.0531   0.7577   2.8003  -0.6383   0.7980  -1.0588   0.00    0.0
2262 419844   47.833947889    7.596173381   284.4853   6   9   1.0500   0.7551   2.7883  -0.6362   0.7971  -1.0547   0.00    0.0
2262 419845   47.833947915    7.596173298   284.4862   6   9   1.0469   0.7525   2.7765  -0.6340   0.7963  -1.0507   0.00    0.0
2262 419846   47.833947936    7.596173195   284.4627   6   9   1.0438   0.7499   2.7649  -0.6319   0.7954  -1.0467   0.00    0.0
