%  GPST Time  latitude(deg) longitude(deg)  height(m)   Q  ns   sdn(m)   sde(m)   sdu(m)  sdne(m)  sdeu(m)  sdun(m) age(s)  ratio
2281 192079   16.262297133  -61.527534348   -22.2205   6   9   2.9788   1.8524   4.7792  -0.8375  -0.2644  -1.8053   0.00    0.0
2281 192080   16.262297593  -61.527534728   -22.2934   6  10   2.8844   1.8101   4.6475  -0.8250  -0.3468  -1.7242   0.00    0.0
2281 192081   16.262297796  -61.527535055   -22.3577   6  10   2.7942   1.7711   4.5235  -0.8118  -0.3985  -1.6465   0.00    0.0
2281 192082   16.262298228  -61.527535400   -22.4404   6  10   2.7079   1.7346   4.4062  -0.7984  -0.4350  -1.5720   0.00    0.0
2281 192083   16.262298609  -61.527535701   -22.5098   6  10   2.6254   1.7005   4.2948  -0.7849  -0.4618  -1.5005   0.00    0.0
2281 192084   16.262299039  -61.527535976   -22.5475   6  10   2.5463   1.6683   4.1889  -0.7713  -0.4817  -1.4317   0.00    0.0
2281 192085   16.262299351  -61.527536220   -22.5671   6  10   2.4705   1.6380   4.0878  -0.7577  -0.4967  -1.3656   0.00    0.0
2281 192086   16.262299708  -61.527536357   -22.5956   6  10   2.3979   1.6093   3.9912  -0.7443  -0.5078  -1.3020   0.00    0.0
2281 192087   16.262299824  -61.527536462   -22.6758   6  10   2.3282   1.5821   3.8987  -0.7310  -0.5159  -1.2408   0.00    0.0
2281 192088   16.262299778  -61.527536531   -22.7175   6  10   2.2614   1.5563   3.8101  -0.7180  -0.5216  -1.1817   0.00    0.0
2281 192089   16.262299243  -61.527536356   -22.7687   6  11   2.1583   1.5214   3.7249  -0.6512  -0.5226  -1.1278   0.00    0.0
2281 192090   16.262298904  -61.527536155   -22.8737   6  11   2.0679   1.4899   3.6430  -0.5953  -0.5205  -1.0778   0.00    0.0
2281 192091   16.262298559  -61.527535974   -22.9769   6  11   1.9863   1.4608   3.5640  -0.5460  -0.5161  -1.0309   0.00    0.0
2281 192092   16.262298416  -61.527535856   -23.0850   6  11   1.9119   1.4337   3.4877  -0.5023  -0.5102  -0.9867   0.00    0.0
2281 192093   16.262298395  -61.527535856   -23.1837   6  11   1.8436   1.4084   3.4141  -0.4632  -0.5030  -0.9448   0.00    0.0
